"time","text","replies","retweets","likes","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
2018-01-06,"  true   guys  asked  kid  coöperate   <U+0645><U+062E><U+062A><U+0631><U+0639> <U+0648> <U+0637><U+0631><U+0627><U+062D> <U+062E><U+0648><U+062F><U+0631><U+0648><U+06CC> 10<U+0633><U+0627><U+0644><U+0647> <U+0627><U+06CC><U+0631><U+0627><U+0646><U+06CC> <U+06A9><U+0647> <U+0634><U+0631><U+06A9><U+062A> <U+062A><U+0633><U+0644><U+0627> <U+0648> <U+0648><U+0644><U+0648><U+0648> <U+062E><U+0648><U+0627><U+0647><U+0627><U+0646> <U+0627><U+0648> <U+0647><U+0633><U+062A><U+0646><U+062F> <U+0648> <U+0628><U+062C><U+0627><U+06CC> <U+0645><U+062F><U+0631><U+0633><U+0647> <U+062F><U+0631> <U+062F><U+0627><U+0646><U+0634><U+06AF><U+0627><U+0647> <U+062A><U+062F><U+0631><U+06CC><U+0633> <U+0645><U+06CC><U+06A9><U+0646><U+062F> <U+0648><U+0642><U+062A><U+06CC> <U+0628><U+0647> <U+0645><U+062C><U+0631><U+06CC> <U+062A><U+0644><U+0648><U+06CC><U+0632><U+06CC><U+0648><U+0646> <U+0627><U+0634><U+0627><U+0631><U+0647> <U+0645><U+06CC><U+06A9><U+0646><U+0646><U+062F> <U+062F><U+0631><U+0628><U+0627><U+0631><U+0647> <U+0639><U+062F><U+0645> <U+0647><U+0645><U+06A9><U+0627><U+0631><U+06CC>",2,3,18,0,0,0,0,0,0,0,0,0,0
2018-01-06,"will  able  order  ",4,16,1100,0,0,0,0,0,0,0,0,0,0
2015-09-28,"elon musk tells tesla competitors  bring  ",0,3,46,0,0,0,0,0,0,0,0,0,0
2018-01-06,"good idea  can just   menu pop   soon   put  car  park",100,121,4700,0,1,0,0,1,0,2,1,1,1
2018-01-06,"hey",0,2,9,0,0,0,0,0,0,0,0,0,0
2018-01-06,"next  ",2,8,18,0,0,0,0,0,0,0,0,0,0
2018-01-06,"hey mid atlantic tesla owners like driveins     event  one last year 72kw chargers  front   screen   brilliant",2,2,26,0,1,0,0,1,0,0,1,0,1
2018-01-06," spending 20 mins  ",3,4,49,0,0,0,0,0,0,0,0,0,0
2018-01-07,"ed note
googletrans
 new prototypes  ",1,10,22,0,0,0,0,0,0,0,0,0,0
2018-01-07,"hey",4,24,48,0,0,0,0,0,0,0,0,0,0
2018-01-07," worlds largest lithium ion battery  south australia",0,19,29,1,0,0,0,0,0,0,0,1,0
2018-01-08,"fixed  next release",163,205,8700,0,0,0,0,0,0,0,1,0,0
2018-01-08,"  fix cars ",1,2,61,0,0,0,0,0,0,0,0,0,0
2015-09-30,"finished reading",0,5,24,0,0,0,0,0,0,0,0,0,1
2018-01-08," tesla owners    classic ways  submitting bug repos  tweet  ceo    working option",1,0,33,0,0,1,1,0,0,0,0,1,3
2018-01-08," just ai mocking us  impending world domination",1,0,50,2,1,1,2,0,2,0,0,2,0
2018-01-09,"honored  visit",0,11,46,0,0,0,0,0,0,0,0,0,1
2018-01-09,"  geniusmaking  superchargers  destination 

omg   give digital trophies  visiting  one imagine  tourism   create 

  get  travel  world   burger without destroying  planet",16,21,454,1,1,0,2,2,2,1,0,1,2
2018-01-09," sounds cool will ",56,56,1200,0,0,0,0,0,0,0,0,0,1
2018-01-09,"   veggie burgers  order  reduce co2 emissions  synthetic meat",8,4,168,0,0,0,0,0,0,0,0,0,0
2018-01-09,"",2,4,13,0,0,0,0,0,0,0,0,0,0
2018-01-10,"ill take  key  exchange   dinner",2,3,152,1,0,1,1,0,1,0,1,1,2
2018-01-10," month  operation  

 
",0,10,8,0,0,0,1,0,0,0,1,0,0
2018-01-10,"hey  already four years   gameat tmc",2,5,47,0,0,0,0,0,0,0,0,0,0
2016-01-14,"can someone get    tesla  even  luxuryminded vegan  love",1,6,29,0,0,0,0,1,0,0,0,0,1
2018-01-10," 50  referrals till  get  official",5,3,40,0,0,0,0,0,0,0,1,0,0
2018-01-10,"",0,9,9,0,0,0,0,0,0,0,0,0,0
2018-01-10,"",0,10,8,0,0,0,0,0,0,0,0,0,0
2018-01-10,"  change  watch kids wind   windows  listen   quiet ",2,95,59,0,1,0,2,0,1,0,0,0,1
2018-01-10,"",27,25,120,0,0,0,0,0,0,0,0,0,0
2018-01-10,"change  good  life",0,13,15,0,1,0,1,1,0,1,1,0,1
2018-01-11,"",0,8,22,0,0,0,0,0,0,0,0,0,0
2018-01-11,"   sax pay pay attention  class",1,1,25,0,1,0,0,1,0,0,1,0,2
2018-01-12,"hey",3,14,64,0,0,0,0,0,0,0,0,0,0
2018-01-13,"id love  powerwall   can use  tesla referral link  free supercharging  model s  x  can also get  5year extended warranty  solar panels",0,4,8,0,0,0,0,1,0,0,1,0,3
2016-01-27,"    made fun   requests  ",1,1,16,0,1,0,0,1,0,0,0,0,1
2018-01-15,"",4,5,17,0,0,0,0,0,0,0,0,0,0
2018-01-15,"another great battery project happening  australia ",0,0,32,1,0,0,0,0,0,0,0,1,0
2018-01-16,"thank ",1,1,9,0,0,0,0,0,0,0,0,0,0
2018-01-16," 

meet  musk says model 3 owners will  able   pretty much anything via voice",1,24,11,0,1,0,0,1,0,0,1,0,2
2018-01-16,"hey 

theres unfounded rumors  bitcoin   large carbon footprint id like    pa  silencing  criticsmaking   difference  buying  

  dont want  sell  btc id buy one   accepted  hedl btc

retweet   agree",8,16,62,0,0,0,0,0,0,0,0,0,1
2018-01-16,"great design first time ive seen  charging point hope  see     uae soon",1,2,9,0,2,0,0,1,0,1,1,0,1
2018-01-17,"analyzing land usechange  astronaut photography impact  supermassive black holes  star formation",2,16,43,0,1,0,0,1,1,0,1,1,3
2018-01-18,"",2,4,14,0,0,0,0,0,0,0,0,0,0
2018-01-18,"battery storage revolution  sound  death knell  fossil fuels",2,31,46,3,2,1,3,0,3,2,0,4,1
2018-01-19,"hey",15,17,98,0,0,0,0,0,0,0,0,0,0
2016-03-31,"",26,326,1200,0,0,0,0,0,0,0,0,0,0
2018-01-20," will teach    build  selfdriving car  72 hours ",0,4,9,0,0,0,0,1,0,1,1,0,2
2018-01-20,"publishers note
mq
 true competition    small trickle  non
  patents  belong  
61214


$tsla",0,5,5,0,1,0,0,0,0,0,0,2,0
2018-01-21,"im   car guy  wanted  paicipate  
 one hu
   tesla    stopped  
look   damage difference 
 just stuff",12,2,21,1,0,1,0,0,1,0,0,1,0
2018-01-21,"dear",3,8,13,0,0,0,0,0,0,0,0,0,1
2018-01-21,"",0,10,6,0,0,0,0,0,0,0,0,0,0
2018-01-21,"
",3,39,46,0,0,0,0,0,0,0,0,0,0
2018-01-21," ",2,6,43,0,0,0,0,0,0,0,0,0,0
2018-01-22,"first nonemployee tesla model 3 delivery  brooklynnyc lucky   pa  ",16,22,231,0,1,0,0,1,0,1,0,0,3
2018-01-22," ",2,1,10,0,0,0,0,0,0,0,0,0,0
2018-01-23,"",2,11,14,0,0,0,0,0,0,0,0,0,0
2016-04-02,"will ",13,84,154,0,0,0,0,0,0,0,0,0,0
2018-01-23,"",2,36,96,0,0,0,0,0,0,0,0,0,0
2018-01-24,"",3,15,59,0,0,0,0,0,0,0,0,0,0
2018-01-24,"",1,11,20,0,0,0,0,0,0,0,0,0,0
2018-01-24,"tesla never publicizes thesepassioncaring   boughttaught love  


",5,16,71,0,0,0,0,1,0,0,0,0,1
2018-01-24,"another nice story  apologies    correct link",0,4,13,0,0,0,0,0,0,0,0,0,0
2018-01-25," just drove clark howards",1,4,17,0,0,0,0,0,0,0,0,0,0
2018-01-26,"nice feedback    lot  engineers around  world   working hard  make  user happy    one   powered steering column",0,1,50,0,1,0,0,1,0,0,1,0,2
2018-01-26,"inspected ",7,26,56,0,0,0,0,0,0,0,0,0,0
2018-01-26,"yes  fud  quality  great",2,0,38,0,0,0,0,0,0,0,0,0,0
2018-01-26,"hey 


 want one  solarpowered rv runs without fuel  charging stations",0,7,7,0,0,0,0,0,0,0,0,0,0
2016-04-15,"pic just hopped  thischa westcotts bmwi8gull wing doors  ",5,4,46,0,0,0,0,0,0,0,0,1,0
2018-01-26,"  better   model s",9,7,117,0,0,0,0,0,0,0,0,0,1
2018-01-26,"  use   make lithium iron batteries  companies   zimbabwe  poised    major producer  lithium ~ ministerofminies",6,4,8,0,0,0,0,0,0,0,1,0,3
2018-01-26,"yes better  things  life cant  explained  words  just   experience   entire feeling  better  really extraordinary",5,2,79,2,1,1,1,1,1,1,1,2,2
2018-01-26,"going live ",1,9,41,0,0,0,0,0,0,0,0,0,0
2018-01-26,"two days  driving ",120,364,4200,0,0,0,0,0,0,0,0,0,0
2018-01-27,"request  product 

cc",2,4,27,0,0,0,0,0,0,0,0,0,0
2018-01-27," caved well see    next",5,2,91,0,0,0,0,0,0,0,0,0,0
2018-01-28,"",2,7,52,0,0,0,0,0,0,0,0,0,0
2018-01-28," week ",3,6,41,0,0,0,0,0,0,0,0,0,0
2018-01-29,"california goes big  evs",0,5,10,0,0,0,0,0,0,0,0,0,0
2012-04-16," reasons u  b ",0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-20,"thank ",24,183,1100,0,0,0,0,0,0,0,0,0,0
2018-01-29,"coming soon",11,10,457,0,1,0,0,0,0,0,0,0,0
2018-01-29,"im  excited theyre assembling  tesla",100,45,1300,0,1,0,0,1,0,1,1,0,1
2018-01-29,"  keeping    sending   mars",2,4,24,0,0,0,0,0,0,0,0,0,0
2018-01-29,"  selected  flamethrower   options list",0,1,24,0,0,0,0,0,0,0,0,0,0
2018-01-29,"   model3",0,1,22,0,0,0,0,0,0,0,0,0,1
2018-01-29," will soon  electric car charging stations  hyderabad along  lower registration chargescommunity charging facilities 

cant wait   update ",84,125,507,0,1,0,0,1,1,1,0,2,1
2018-01-30," autopilot  learning fast model s owners  already repoing  teslas autopilot  selfimproving
 
",0,12,6,0,0,0,0,0,0,0,0,0,2
2018-01-30,"better   something good   late  bad   early",0,11,15,1,1,1,1,1,2,1,1,2,1
2018-01-30,"   isthe oneoff",16,8,35,0,0,0,0,0,0,0,0,0,0
2018-01-31,"hey",1,3,20,0,0,0,0,0,0,0,0,0,0
2016-07-26,"",4,25,43,0,0,0,0,0,0,0,0,0,0
2018-01-31,"",15,24,228,0,0,0,0,0,0,0,0,0,0
2018-01-31,"woz   lovable fuzzy bear",91,303,4100,1,0,0,1,1,0,0,1,0,1
2018-02-01,"",0,15,23,0,0,0,0,0,0,0,0,0,0
2018-02-01,"theory",5,10,75,0,1,0,0,0,0,0,1,0,0
2018-02-01,"lmao   dope  cars  south africa often  flamethrowers attached    deter potential car theft",6,2,127,1,0,1,1,0,1,0,0,1,0
2018-02-01,"$tslaare 
california autonomous test data suggests  tesla autonomy  mia",4,2,9,0,0,0,0,0,0,0,0,0,0
2018-02-01,"  awesome",0,2,10,0,0,0,0,0,0,0,0,0,0
2018-02-01,"official proof $nano transfer  wallet  wallet  faster  ",9,88,222,0,0,0,0,0,0,0,2,0,0
2018-02-03,"one  elon musks first home solar batteries   installed  sabeing inspected   premier  salisbury noh 

pa   worlds largest viual power plant 


",5,43,60,0,0,0,0,0,0,0,0,0,1
2018-02-03,"please welcome drogonthe newest addition 2  family love never  2 stop foragain",7,3,49,0,0,0,0,1,0,0,0,0,1
2016-08-19,"elon musk leads",1,4,9,0,0,0,0,0,0,0,0,0,0
2018-02-03,"  eventful week ",1,5,70,0,0,0,0,0,0,0,0,0,0
2018-02-03,"just  sa govt announces new panership  
worlds largest viual power plant 
50000 homes will  fitted  solar  battery systems bringing  bills   30 

",1,17,21,1,0,0,0,0,0,0,0,1,0
2018-02-04,"got  fam",1,3,64,0,0,0,0,0,0,0,0,0,0
2018-02-05,"worlds largest viual power plant coming  australia  deal  tesla",0,9,17,0,2,0,0,1,0,1,1,0,1
2018-02-05,"",7,52,466,0,0,0,0,0,0,0,0,0,0
2018-02-05,"dont miss   

watch  live",9,92,148,0,1,0,1,0,0,0,0,0,0
2018-02-05,"thank ",1,13,51,0,0,0,0,0,0,0,0,0,0
2018-02-05," asked 400 companies   willing  

 result  can sell us 20000 electric cars lets  business 

 lets build  gigafactory   

call us ",0,13,19,0,1,0,0,1,0,1,0,0,2
2018-02-05,"lets electrify  region

call 00800topdutch 0080086738824 

 +18883619893 usa 

lets  business 



cc",0,12,11,0,0,0,0,0,0,0,0,0,0
2018-02-05,"  now  two",1,3,45,0,0,0,0,0,0,0,0,0,0
2016-09-20,"watch  make",0,2,17,0,1,0,1,0,0,0,0,0,0
2018-02-05,"falcon heavy sends ",2,75,92,0,0,0,0,0,0,0,0,0,0
2018-02-05,"",0,20,29,0,0,0,0,0,0,0,0,0,0
2018-02-06,"falcon heavy sends ",3,40,72,0,0,0,0,0,0,0,0,0,0
2018-02-06,"  fixed  tesla roadster shifor starman",7,3,148,0,0,0,0,1,0,0,2,0,1
2018-02-06,"",2,18,44,0,0,0,0,0,0,0,0,0,0
2018-02-06,"  cool",1,5,30,0,0,0,0,0,0,0,0,0,1
2018-02-06,"",0,15,22,0,0,0,0,0,0,0,0,0,0
2018-02-06,"actual audio   telsa roadster  space",8,25,136,0,0,0,0,1,0,0,1,0,2
2018-02-06,"  hours ago",0,8,13,0,0,0,0,0,0,0,0,0,0
2018-02-06," guys live views ",2,7,19,0,0,0,0,0,0,0,0,0,0
2016-10-27,"  agree ",1,12,10,0,0,0,0,0,0,0,0,0,1
2018-02-06,"oh hey",13,62,203,0,0,0,0,0,0,0,0,0,0
2018-02-06,"live webcast feb 7 530pm et",0,22,24,0,0,0,0,0,0,0,0,0,0
2018-02-06," eah reflected   red paint ",1,4,19,0,0,0,0,0,0,0,0,0,0
2018-02-06,"",0,12,27,0,0,0,0,0,0,0,0,0,0
2018-02-06,"im really curious ",1,6,23,0,0,0,0,0,0,0,0,0,0
2018-02-06,"well go offworld",0,10,75,0,0,0,0,0,0,0,0,0,0
2018-02-06," somebody lose ",4,55,91,1,0,1,1,0,1,1,0,1,0
2018-02-06,"$trx soon   ",7,16,90,0,0,0,0,0,0,0,0,0,0
2018-02-06,"third burn successful  sightings repoed rocket launch  los angeles just now",2,14,82,1,2,0,0,1,0,0,1,0,2
2018-02-06,"made  tetris clone ",0,9,25,0,0,0,0,0,0,0,0,0,0
2016-10-28," just  
 roof  solar

",0,54,47,0,0,0,0,0,0,0,0,0,0
2018-02-06," day began   unbelievable visual ",0,5,27,0,0,0,0,0,0,0,0,1,0
2018-02-06,"nothing  see   welljust ",4,7,52,0,0,0,0,0,0,0,0,0,0
2018-02-06,"folks   real  happening right now",4,17,66,0,0,0,0,0,0,0,1,0,1
2018-02-06,"florida  australia   single charge  roadster   amazing ev",3,17,103,0,0,0,0,1,0,0,1,0,1
2018-02-06,"",1,20,33,0,0,0,0,0,0,0,0,0,0
2018-02-06,"today  will drive ",6,18,83,0,0,0,0,0,0,0,0,0,0
2018-02-06,"omg  cant tell   amazing  liftoff",13,10,104,0,0,0,0,0,0,0,0,0,0
2018-02-06,"",2,5,10,0,0,0,0,0,0,0,0,0,0
2018-02-06,"tonight  1830 gmt  view   pale blue dot might look  bit like   red",4,17,58,0,0,0,0,0,1,0,0,0,0
2018-02-06," happens today

elon musks  cherry red roadster  going  space

driven  mars  starman

  music  david bowie

  love 
",4,27,58,0,0,0,0,3,1,0,1,0,4
2016-10-31," sooner  can take action  less harm will result",30,1000,2200,0,1,0,1,0,0,0,0,1,1
2018-02-06,"find  ",2,10,52,0,0,0,0,0,0,0,0,0,0
2018-02-06,"watch live  ",7,70,466,0,1,0,1,0,0,0,0,0,0
2018-02-06,"",1,58,116,0,0,0,0,0,0,0,0,0,0
2018-02-06,"",12,188,554,0,0,0,0,0,0,0,0,0,0
2018-02-06,"",1,32,108,0,0,0,0,0,0,0,0,0,0
2018-02-06,"watched  

two unmanned rockets simultaneously landed  unison  third landing later   pads amazing also theres  

go watch das",3,10,52,0,1,0,1,0,0,0,0,0,2
2018-02-06,"hey",1,14,57,0,0,0,0,0,0,0,0,0,0
2018-02-06," modern moguls create internet companies impressive  hard  think  two industries harder  crack  carsrockets

  hell  

   get  3rd    cellular provider
liftoff",7,10,67,1,0,1,1,1,1,0,0,2,1
2018-02-06," cased  missed  

watch  launch ",2,36,110,0,2,0,1,0,0,0,0,0,1
2018-02-06," wants  see ",7,18,87,0,0,0,0,0,0,0,0,0,0
2016-11-17,"instead  buying  tesla  bought ",5,16,102,0,0,0,0,0,0,0,0,0,0
2018-02-06,"starman sitting  ",8,147,348,0,0,0,0,0,0,0,0,0,0
2018-02-06,"wonderful",2,87,137,0,0,0,0,1,0,1,1,0,1
2018-02-06,"incredible",12,341,756,0,0,0,0,0,0,0,0,0,0
2018-02-06," anyone catch",8,25,169,0,0,0,0,0,0,1,0,0,0
2018-02-06,"  thing cooler  ",4,16,230,0,0,0,0,0,0,0,0,0,0
2018-02-06," roadster  

060 speed22 seconds
0100 speed28 seconds
current speed10848 kmh
final speed  heliocentric orbit26600 kmh

well played",10,203,416,0,0,0,0,1,0,0,1,0,1
2018-02-06,"first car  leave eah   tesla roadster well played",5,155,756,0,0,0,0,1,1,1,1,1,1
2018-02-06,"tell  thats  one   coolest things   ever seen congrats everyone involved ",19,132,485,0,0,0,0,0,0,0,0,0,0
2018-02-07,"",2,5,10,0,0,0,0,0,0,0,0,0,0
2018-02-07," gonna  difficult  top  photo",2,2,11,0,1,0,1,0,0,0,1,0,1
2016-11-27,"",0,29,45,0,0,0,0,0,0,0,0,0,0
2018-02-07," may   put ",0,5,23,0,0,0,0,0,0,0,0,0,0
2018-02-07,"",2,13,52,0,0,0,0,0,0,0,0,0,0
2018-02-07,"oh just  casual road trip ",91,201,3100,0,0,0,0,0,0,1,0,0,0
2018-02-07,"challenge",0,10,38,1,0,0,1,0,0,0,0,1,0
2018-02-07,"heading   moon  ",2,30,95,0,0,0,0,0,0,0,0,0,0
2018-02-07,"elon musk  repoedly bring coasttocoast autonomous tesla drive   next 3  6 months",0,17,67,0,0,0,0,0,0,0,0,0,0
2018-02-07,"",1,78,89,0,0,0,0,0,0,0,0,0,0
2018-02-07,"",2,42,98,0,0,0,0,0,0,0,0,0,0
2018-02-07," remember  

  course suggested strapping one   

  ridiculously awesome",4,16,88,0,0,0,0,0,0,0,0,0,0
2018-02-07,"$tsla 
ahead  teslas 4th quaer earnings repo cfra analyst efraim levy says  doesnt expect  company  make    aggressive production targets   model 3   delays  send  back  ",0,8,17,1,3,0,1,0,0,1,2,2,5
2017-01-23,"2nd  left  morning",2,31,38,0,0,0,0,0,0,0,0,0,0
2018-02-07," one masterstroke",1,6,15,0,0,0,0,0,0,0,0,0,0
2018-02-07,"stopno license  lights  brushes",1,5,22,0,0,0,0,0,0,0,0,0,0
2018-02-07,"",2,13,39,0,0,0,0,0,0,0,0,0,0
2018-02-07,"hey",16,62,109,0,0,0,0,0,0,0,0,0,0
2018-02-07,"picard wtf data  believe  ",5,35,156,0,0,0,0,0,0,0,0,0,0
2018-02-07,"massive thanks ",1,4,18,0,0,0,0,0,0,0,0,0,0
2018-02-07,"   real image  ",0,3,26,0,0,0,0,0,0,0,1,0,1
2018-02-07,"    fan ",1,4,14,0,0,0,0,0,0,0,0,0,0
2018-02-07,"new addition   solar system mural  morning  calderglen high east kilbride check top  picture",0,5,18,0,1,0,0,0,0,0,2,0,1
2018-02-07,"daft punk  already  mars texting   see  ",2,11,171,0,0,1,0,0,0,0,0,1,0
2012-05-22,"",0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"hey 

might want  patch  leak   rejection  trump",17,182,389,1,0,1,1,0,1,1,0,3,0
2018-02-07,"happy trails spacemanbring us  souvenir",0,8,19,0,1,0,0,1,0,0,1,0,1
2018-02-07,"   tesla electric car orbiting eah   speak simply genius however   decide   went  far   far enough",0,3,9,0,0,0,0,1,0,1,0,0,2
2018-02-08,"   first",2,10,46,0,0,0,0,0,0,0,0,0,0
2018-02-08,"farewell",1,35,78,0,0,0,0,0,0,0,0,0,0
2018-02-08," love ",3,56,185,0,0,0,0,1,0,0,0,0,1
2018-02-08," ",6,11,37,0,0,0,0,0,0,0,0,0,0
2018-02-08,"talking  space bubblesabout",1,4,24,0,0,0,0,0,0,0,0,0,0
2018-02-08,"  ",3,6,10,0,0,0,0,0,0,0,0,0,0
2018-02-08,"fucking idiot   asked",7,1,53,0,0,1,0,0,0,0,0,1,0
2018-02-08,"best cobranding marketing event ever tip 2",2,7,26,0,0,0,0,0,0,0,0,0,0
2017-01-28,"",1,6,16,0,0,0,0,0,0,0,0,0,0
2018-02-08," favorite one yet 

elon r u ok
",5,31,67,0,0,0,0,1,0,0,1,0,1
2018-02-08,"memo ",12,12,20,0,0,0,0,0,0,0,0,0,0
2018-02-08,"whilst 
",4,19,37,0,0,0,0,0,0,0,0,0,0
2018-02-08,"well    ground breaking advancement  


starman looking greatwonder    convince  md   something     expensesleave   ",1,6,7,0,1,0,0,0,0,0,2,0,2
2018-02-08,"   ",0,19,39,0,0,0,0,0,0,0,0,0,0
2018-02-08,"",0,3,34,0,0,0,0,0,0,0,0,0,0
2018-02-08,"im     loop   guys   thing congrats  true",0,2,16,0,0,0,0,0,0,0,0,0,0
2018-02-08,"
tiwal 3  inflatable sailboat  fits  2 bags
learn ",0,7,10,1,0,0,0,0,0,0,0,1,1
2018-02-09,"just   thought  couldnt love ",1,1,15,0,1,0,0,1,0,0,0,0,1
2018-02-09,"",3,10,13,0,0,0,0,0,0,0,0,0,0
2017-01-30,"considering ",1,10,23,0,0,0,0,0,0,0,0,0,0
2018-02-09," got  new tesla 3  im   happy guyno starman   thoughand  happened   monty python cookie nudge nudge",55,41,542,0,1,0,0,1,0,0,1,0,1
2018-02-09," help   silent electric motors   add  sound  banging coconuts   drive",1,1,27,0,0,0,0,1,0,1,0,0,1
2018-02-09,"  ",0,4,12,0,0,0,0,0,0,0,0,0,0
2018-02-09,"space exploration  fun    im sure  starman will appreciate ",2,12,30,0,1,0,0,1,0,0,0,0,1
2018-02-09,"  live stream ",2,15,41,0,0,0,0,0,0,0,0,0,0
2018-02-09,"new observations ",0,47,58,0,0,0,0,0,0,0,0,0,0
2018-02-09,"good convo w
timed charging  active  theyre working   software update
made suggestion early adopters get supercharge credits  make   
allegedly  raised   chain
still betting   future",1,2,8,0,1,0,0,1,0,1,1,0,2
2018-02-10,"",0,8,16,0,0,0,0,0,0,0,0,0,0
2018-02-10,"memo ",3,7,21,0,0,0,0,0,0,0,0,0,0
2018-02-10,"another",7,382,585,0,0,0,0,0,0,0,0,0,0
2017-02-02,"now thats  intelligent response sta two public companies  get back  ",0,4,55,0,1,0,0,0,0,0,1,0,2
2018-02-10," pioneer plaques  pluto  well  back     planet
carl sagan together  frank drake designed  plaque   awork  prepared  linda salzman sagan",0,11,18,0,1,0,0,0,0,0,2,0,3
2018-02-11,"bih   new falcon species1st",0,7,40,0,0,0,0,0,0,0,0,0,0
2018-02-11," 
 

",0,14,10,0,0,0,0,0,0,0,0,0,0
2018-02-11,"episode 132  ",3,1,42,0,0,0,0,0,0,0,0,0,0
2018-02-11," reaction   finally receive ",0,4,19,0,1,1,0,1,0,1,1,0,1
2018-02-12,"im sure im   first  point     noticed  strange coincidence last night   revisited 1981s animated epic",1,2,6,0,0,0,0,1,0,1,0,0,2
2018-02-12," just imaged 
 >",3,33,70,0,0,0,0,0,0,0,0,0,0
2018-02-13," really hope  

elongate  get really stretched ",2,1,9,0,1,0,0,1,0,1,1,0,1
2018-02-13," random walk  cars   collision probabilities  planets",0,2,10,1,0,0,0,0,0,0,0,1,0
2018-02-14,"hey",10,45,86,0,0,0,0,0,0,0,0,0,0
2017-03-10,"can",1,5,12,0,0,0,0,0,0,0,0,0,0
2018-02-15," hereby challenge 
soon  will  competing  
 vehicle will send  real bullock ca  pluto  july 2018
cc today  purchased  branded 8000cc four wheeler   business 
max power bhp
max torque nm",1,7,6,1,0,0,1,0,0,0,1,1,1
2018-02-15," will happen ",0,5,8,0,1,0,0,0,0,0,0,0,0
2018-02-15,"  thread   appreciate  hes trying  work    kinks     time  receive     close  perfect   wouldnt get shattered glass     accident current owners   higher tolerance  flaws  really  privilege",1,0,37,0,2,0,1,1,2,1,1,2,1
2018-02-16,"happy    latest",1,2,13,0,1,0,0,1,0,0,1,0,1
2018-02-16," conclusion   analysis  czech  canadian researchers found  ",3,11,18,0,0,0,0,1,0,0,1,0,1
2018-02-16,"picked   new son today",4,0,22,0,0,0,0,0,0,0,0,0,0
2018-02-16," waybe aware",0,4,29,0,0,0,0,0,0,0,0,0,0
2018-02-16,"",0,7,43,0,0,0,0,0,0,0,0,0,0
2018-02-17,"side note
 first sps tee  finally 


   coming thanks   patient everyone
next im working   design   dark tee   colored version",5,2,12,0,3,1,0,1,1,1,1,0,3
2018-02-18,"",0,10,31,0,0,0,0,0,0,0,0,0,0
2017-04-23,"",1,6,6,0,0,0,0,0,0,0,0,0,0
2018-02-18," just realized  

 need  award",0,1,7,0,1,0,0,1,0,1,1,0,1
2018-02-18,"oh god  cant stop laughing",4,141,307,0,1,0,1,2,0,0,1,0,2
2018-02-18,"  want  know    tesla roadster  starman +   next steps  website    

",0,1,9,0,0,0,0,1,0,0,1,0,1
2018-02-19,"",0,9,11,0,0,0,0,0,0,0,0,0,0
2018-02-19,"actually yes ",5,5,27,0,0,0,0,0,0,0,0,0,0
2018-02-19,"  just saw  first tesla model 3  close  inperson  spent 15 years      automotive quality space  isnot good",5,7,9,0,1,0,0,1,0,1,1,1,2
2018-02-20,"",1,5,18,0,0,0,0,0,0,0,0,0,0
2018-02-22,"hey",0,4,27,0,0,0,0,0,0,0,0,0,0
2018-02-22,"",2,0,27,0,0,0,0,0,0,0,0,0,0
2018-02-22,"big leaps  technology big leaps  community team",0,5,11,0,0,0,0,0,0,0,1,0,2
2017-04-27,"enjoyed  visit ",2,3,32,0,0,0,0,0,0,0,0,0,1
2018-02-23,"goodbye 
",2,10,34,0,0,0,0,0,0,0,0,0,0
2018-02-23,"im hearing rumors ",4,2,12,0,0,0,1,0,0,0,0,1,0
2018-02-23," 
 

",0,11,14,0,0,0,0,0,0,0,0,0,0
2018-02-23,"dont panic 


stay connected  first base   built quickly now",3,12,17,0,0,0,1,0,0,0,1,1,0
2018-02-23,"getting mail    chore  fun",0,2,11,0,2,0,0,1,0,0,0,1,1
