"time,text,replies,retweets,likes"
"2018-10-12,""Tesla produced 7,400 Model 3 sedans in the first two weeks of the quarter, report says. http://bit.ly/2CEb7uc "",9,6,21"
"2018-10-12,""Tesla says orders placed by Oct 15 are eligible for a full tax credit of $7,500 http://bit.ly/2PvhIdo "",4,11,21"
"2018-10-12,""""""If you can put together Legos you can put together a Tesla,” says this Tesla owner who decided to take repairs into his own hands. https://cnb.cx/2Q9XXJ8 pic.twitter.com/OgKmDv6IoQ"",2,14,28"
"2018-10-12,""Elon Musk's Tesla seeks to trademark """"Teslaquila"""" after teasing a Tesla-branded tequila earlier this year. http://bit.ly/2CHE3ll "",21,32,85"
"2018-10-13,What ever happened to Tesla’s Solar Roof tiles? https://cnb.cx/2OcfuCi pic.twitter.com/ZRslcVYyLJ,4,44,77"
"2018-10-13,""Bill Gates, Elon Musk and Mark Cuban quit these 3 bad habits before they became successful. Here's how you can, too. via @CNBCMakeIt http://bit.ly/2OMVCG3 "",1,10,26"
"2018-10-13,This bad habit annoys Richard Branson and will get you fired from Tesla. via @CNBCMakeIthttp://bit.ly/2CGvrLs ,2,13,25"
"2018-10-13,""Bill Gates, Elon Musk and Mark Cuban quit these 3 bad habits before they became successful. Here's how you can too. via @CNBCMakeIthttp://bit.ly/2PvgTRT "",7,32,61"
"2018-10-13,Richard Branson gives Elon Musk some advice: Learn to delegate and get some sleep. http://bit.ly/2CFdA7M ,5,38,126"
"2018-10-13,Is Tesla-branded tequila coming? http://bit.ly/2CGVjXM ,22,16,63"
"2018-10-14,Donald Trump and Elon Musk have at least one thing in common—Twitter trash talking. https://cnb.cx/2MdNm0u pic.twitter.com/NSrBqNiam6,3,2,12"
"2018-10-14,""Tesla says orders placed by Oct 15 are eligible for a full tax credit of $7,500. http://bit.ly/2PvBbKW "",3,16,36"
"2018-10-16,Elon Musk's $20 million settlement with the SEC over fraud allegations has been approved by a judge. https://cnb.cx/2CLKu6D pic.twitter.com/cTdLvQceZ2,1,15,14"
"2018-10-16,Tesla shares jumped nearly 5% on the news that a judge has approved Elon Musk's settlement with SEC. http://bit.ly/2yKxRVg pic.twitter.com/jQMviSOiyv,1,12,19"
"2018-10-17,""Tesla, Amazon, Apple, Waymo, GM, Ford... who is leading the self-driving car race? http://cnb.cx/2FyYMFz pic.twitter.com/tQuz085ztI"",4,17,34"
"2018-10-17,Elon Musk intends to buy $20 million of Tesla stock. http://bit.ly/2CSjEd2 ,10,46,85"
"2018-10-17,Tesla VP of manufacturing Gilbert Passin has left the company. http://bit.ly/2yJGe38 ,3,10,7"
"2018-10-17,Tesla buys new plot for its first China factory http://bit.ly/2CPDPIQ ,3,18,26"
"2018-10-18,Tesla VP of manufacturing Gilbert Passin has left the company. http://bit.ly/2CR6jlg ,4,8,8"
"2018-10-18,""Tesla CEO Elon Musk just introduced a 'lower-cost, mid-range' Model 3 via Twitter http://bit.ly/2CTLaal "",9,17,37"
"2018-10-19,""Elon Musk's extreme micro-management has wasted time and money at Tesla, insiders say http://bit.ly/2yOFZnx "",9,17,26"
"2018-10-19,""Tesla CEO Elon Musk introduced a """"lower-cost, mid-range"""" Model 3 via Twitter. It has a base $45,000 sticker price, but is advertised as costing $30,700 after estimated savings. http://bit.ly/2CTLaal pic.twitter.com/0yx8ZxBhti"",28,23,74"
"2018-10-19,Elon Musk announced on Twitter that Tesla is now selling a new lower-priced version of its Model 3 vehicles. http://bit.ly/2CSfuC9 ,6,14,30"
"2018-10-19,""Tesla CEO Elon Musk tweeted that a 'lower-cost, mid-range' of the company's Model 3 electric sedan is going on sale today. https://cnb.cx/2q3ebYF pic.twitter.com/9tv83AEUGR"",4,7,24"
"2018-10-19,""Billionaire Mark Cuban offered some simple advice recently to Elon Musk: """"Be yourself."""" via @CNBCMakeIthttp://bit.ly/2yRdKV5 "",11,12,41"
"2018-10-20,""Bill Gates, Elon Musk and Mark Cuban quit these 3 bad habits before they became successful. Here's how you can too. via @CNBCMakeIthttp://bit.ly/2yDYwmp "",5,12,37"
"2018-10-20,""It was revealed last week that Elon Musk intends to buy $20 million of Tesla stock, adding to the more than $9 billion in shares he already owns. http://bit.ly/2yJX95K "",5,15,40"
"2018-10-20,Richard Branson says Elon Musk should learn to delegate and get some sleep. http://bit.ly/2CO1kSk ,8,26,75"
"2018-10-21,""Tesla, Amazon, Apple, Waymo, GM, Ford... who is leading the self-driving car race? http://cnb.cx/2FyYMFz pic.twitter.com/UdZ87nj98f"",8,54,74"
"2018-10-21,""Musk has been known to approve expensive, high-tech projects at Tesla, but against the advice of his own direct reports."
"http://bit.ly/2ECLuMe "",8,13,27"
"2018-10-21,This bad habit annoys Richard Branson and will get you fired from Tesla. via @CNBCMakeIthttp://bit.ly/2CJE6gb ,6,7,29"
"2018-10-22,Elon Musk: Rapid-transit test tunnel under LA opens to public Dec. 10 http://bit.ly/2CZ56sj ,2,13,43"
"2018-10-22,Elon Musk says first high-speed transit tunnel is almost done and will open on Dec 10 http://bit.ly/2CYQiKi ,1,20,31"
"2018-10-22,Elon Musk announced last week that Tesla is now selling a new lower-priced version of its Model 3 vehicles. http://bit.ly/2yNqeNO ,2,6,12"
"2018-10-22,How government policies and taxpayer money have helped Elon Musk and Tesla http://bit.ly/2EDzees ,5,9,13"
"2018-10-22,""Elon Musk's companies have propelled his net worth to almost $20 billion, but Musk did not become a successful businessman without help from the government. Here's how government policies and taxpayer money helped boost his businesses. https://cnb.cx/2q4OQNZ pic.twitter.com/IO0nAz7Q8i"",12,37,57"
"2018-10-22,How have government policies and taxpayer money boosted Tesla and Elon Musk's net worth to almost $20 billion? http://bit.ly/2EAi8OI ,3,10,7"
"2018-10-22,Elon Musk says the first hyperloop tunnel is almost done and will open on Dec 10. http://bit.ly/2EEN9kq ,2,32,44"
"2018-10-23,""New Song Click the Link "
"https://soundcloud.com/beatnik219/grimey … https://www.instagram.com/p/BpSEb_1lbBBlXjsIfHEKaYHi2IDRvCo0NZnpyA0/?utm_source=ig_twitter_share&igshid=19e74ywnhjamc …"",0,0,0"
"2018-10-23,""New: A short seller who is suing Tesla changes his mind, saying, """"Plain and simple -- Tesla is destroying the competition."""" https://cnb.cx/2EDsLjJ "",3,23,52"
"2018-10-23,""Elon Musk says Twitter locked his account, thinking it was hacked https://cnb.cx/2ECvvhf "",4,17,20"
"2018-10-23,""A noted short seller who is suing Tesla said he is now betting on the stock, but still suing the company. https://cnb.cx/2D1CezK "",8,16,25"
"2018-10-24,""Tesla 'obviously' plans to take on Uber and Lyft, says CEO Elon Musk https://cnb.cx/2EKb81E "",2,17,31"
"2018-10-24,""Traditional golf grips cause a 2-plane wrist-angle at address which then automatically requires a vertical spine manipulation for full extension at impact. A difficult correction making """" PAR """" problematic for PROS and impossible for """"casuals"""""
"http://macrogolf.com/ pic.twitter.com/nInUot1RtN"",0,1,11"
"2018-10-24,""Tesla is the 3rd least reliable auto brand in US, according to Consumer Reports. https://cnb.cx/2D3fsHQ "",3,8,14"
"2018-10-24,Elon Musk says Tesla now has a health clinic for employees that provides 'first-class' service https://cnb.cx/2EJRFOE ,11,36,82"
"2018-10-24,Tesla mum on replacing Elon Musk as chairman https://cnb.cx/2D0Hofr ,2,9,8"
"2018-10-24,""Gene Munster: If Tesla CEO Elon Musk didn't 'mess it up,' the stock would be over $400 https://cnb.cx/2D37Vsb "",5,9,22"
"2018-10-24,Tesla reports earnings after the bell. Here's what to expect https://cnb.cx/2EHODu5 ,3,14,18"
"2018-10-24,""Tesla boosts cash position despite repaying loan, expects trend to continue through Q4. https://cnb.cx/2D67U6Q "",0,12,31"
"2018-10-24,Tech stocks recover after-hours on positive earnings from Tesla and Microsoft. https://cnb.cx/2ERDfMe ,5,13,26"
"2018-10-24,Tesla falls to #27 in Consumer Reports' auto reliability rankings due to a drop in quality in the Model S line. https://cnb.cx/2z21TE5 pic.twitter.com/SZqPVbeLuy,5,16,21"
"2018-10-24,Tesla's Shanghai factory is planning to produce 2 models in its first phase project. https://cnb.cx/2D3iHyU ,0,8,19"
"2018-10-24,""Tesla hikes the new Model 3 price by $1,000 https://cnb.cx/2EICoxq "",1,9,9"
"2018-10-24,Tesla shares are rising again as analyst initiates with buy rating before earnings after the bell https://cnb.cx/2D30uRV ,2,5,22"
"2018-10-24,""Stocks making the biggest moves after hours: Tesla, AMD, Ford and more https://cnb.cx/2AsEpdb "",0,8,7"
"2018-10-24,""Tesla reliability slips to third worst in US, Consumer Reports says https://cnb.cx/2D2tJnN "",5,11,15"
"2018-10-25,Tesla shares pop 10% after blowout earnings suggest it may be the 'sustainable self-funded entity' promised by CEO Elon Musk https://cnb.cx/2D5a3jq ,4,20,58"
"2018-10-25,.@MadMoneyOnCNBC's Jim Cramer discusses Tesla's surprise third quarter profits. https://cnb.cx/2EWUgoH pic.twitter.com/UZQRF3SgA8,2,7,18"
"2018-10-25,Tesla shares jump after strong earnings — Here's what 3 experts say investors should know. via @TradingNation https://cnb.cx/2ESTQ2C pic.twitter.com/IC1Vn9BLBV,3,7,12"
"2018-10-25,""Tesla will continue to build on the momentum of the success of the Model 3, says Jamie Albertine of Consumer Edge Research https://cnb.cx/2q9zS9x pic.twitter.com/kLQXsHXoZa"",1,12,15"
"2018-10-25,""Tech stocks bounce back at the open on the heels of strong Twitter, Microsoft and Tesla earnings. https://cnb.cx/2EJJim2 "",4,22,25"
"2018-10-25,Elon Musk says Tesla's Model 3 will come to the UK and Australia by mid-2019 https://cnb.cx/2ESNRdM ,1,6,12"
"2018-10-25,Morning update: Stocks to rebound | Tesla reports record profit | Red Sox win Game 2 https://cnb.cx/2D4ZIUC ,1,7,7"
"2018-10-25,Tesla shares soar on surprise third-quarter profit that beats Wall Street expectations https://cnb.cx/2D41oh9 ,3,6,19"
"2018-10-25,""Tesla 'obviously' plans to take on Uber and Lyft, says CEO Elon Musk https://cnb.cx/2D2fqQr "",5,18,36"
"2018-10-25,Elon Musk says Tesla now has a health clinic for employees that provides 'first-class' service https://cnb.cx/2D6P2Vi ,2,10,36"
"2018-10-25,""Tesla boosts cash position despite repaying loan, expects trend to continue through Q4. https://cnb.cx/2D4Bfib "",1,18,42"
"2018-10-25,Here's what every major analyst had to say about Tesla's earnings: 'This quarter was different' https://cnb.cx/2D4G0Ze ,4,8,20"
"2018-10-25,Tesla falls to #27 in Consumer Reports' auto reliability rankings due to a drop in quality in the Model S line. https://cnb.cx/2z21TE5 pic.twitter.com/q2bCbcBa6i,3,7,8"
"2018-10-26,Oracle founder and billionaire Larry Ellison disclosed that his second-largest personal investment is in Tesla. https://cnb.cx/2EVLk2u ,6,39,64"
"2018-10-26,This bad habit annoys Richard Branson and will get you fired from Tesla. via @CNBCMakeIthttp://bit.ly/2CYXyWG ,10,11,27"
"2018-10-27,""Bill Gates, Elon Musk and Mark Cuban quit these 3 bad habits before they became successful. Here's how you can too. via @CNBCMakeIthttp://bit.ly/2CX1six "",7,32,83"
"2018-10-27,Elon Musk says the first hyperloop tunnel is almost done and will open on Dec 10. https://cnb.cx/2ELdzB8 ,16,30,76"
"2018-10-27,""Elon Musk says Tesla now has a health clinic for employees that provides """"immediate first-class health care available right on the spot."""" https://cnb.cx/2D5NuLu "",3,27,73"
"2018-10-27,Reid Hoffman on Elon Musk: 'I do think he's learning' but maybe not what others want him to learn https://cnb.cx/2D6c9Q7 ,4,6,13"
"2018-10-28,""""""If you can put together Legos you can put together a Tesla,” says this Tesla owner who decided to take repairs into his own hands. https://cnb.cx/2Q9XXJ8 pic.twitter.com/FE42oMofR8"",17,40,76"
"2018-10-28,""Tesla """"obviously"""" plans to take on Uber and Lyft, says CEO Elon Musk. https://cnb.cx/2D4iImh "",4,25,56"
"2018-10-28,Elon Musk is described as a polarizing figure who inspires but micromanages to an extreme by 35 current and former Tesla employees. http://bit.ly/2EFx4et ,14,20,47"
"2018-10-28,The 8 books Elon Musk says made him the successful innovator he is today. via @CNBCMakeIthttps://cnb.cx/2EHJi5Z ,7,48,108"
"2018-10-28,Richard Branson says Elon Musk should learn to delegate and get some sleep. http://bit.ly/2EFQoIl ,13,28,82"
"2018-10-29,Tesla's third-largest shareholder still backs Elon Musk's long-term vision for the company and is ready to give the carmaker more money if the need arises. https://cnb.cx/2JqhRfU pic.twitter.com/PWKMDfmQz7,3,12,31"
"2018-10-29,""Elon Musk is """"one of those... forces of nature"""" who """"tackles problems that most people think are impossible to tackle,"""" says PayPal co-founder and former colleague @reidhoffman. https://cnb.cx/2JoDPzW pic.twitter.com/WN6iHGiPhi"",3,29,100"
"2018-10-29,Tesla's Elon Musk says his tweet that led to a $20 million fine was 'worth it' https://cnb.cx/2Q3DEN0 ,2,5,27"
"2018-10-29,Elon Musk said last week that the first hyperloop tunnel is almost done and will open on Dec 10. https://cnb.cx/2Q7HtAV ,2,14,29"
"2018-10-29,Tesla's third-largest shareholder says it's willing to pump more money into the company https://cnb.cx/2D9K6PA ,3,7,31"
"2018-10-29,""Tesla boosts cash position despite repaying loan, expects trend to continue through Q4. https://cnb.cx/2ENSyWq "",5,14,35"
"2018-10-29,""Tesla's third-largest shareholder called CEO Elon Musk an entrepreneur of """"vision and ambition, who's working towards a social good"""" and says it's willing to pump more money into the company. https://cnb.cx/2QaGlMw "",4,21,53"
"2018-10-29,""Elon Musk says his tweet that led to a $20 million fine and an SEC charge was """"worth it."""" https://cnb.cx/2Q7vWl7 "",18,22,53"
"2018-10-30,""Elon Musk is """"one of those... forces of nature"""" who """"tackles problems that most people think are impossible to tackle,"""" says PayPal co-founder and former colleague @reidhoffman. https://cnb.cx/2JoDPzW pic.twitter.com/fvTXHhybj6"",3,10,32"
"2018-10-30,Elon Musk says he deleted his Tesla titles 'to see what would happen' https://cnb.cx/2DaUVRr ,3,6,13"
"2018-10-30,""""""I'm now the Nothing of Tesla. Seems fine so far,"""" said Elon Musk on Twitter yesterday. https://cnb.cx/2D9R5Z3 "",4,12,19"
"2018-10-30,Elon Musk purchased around $10 million worth of additional Tesla shares and plans to buy another $20 million more next week. https://cnb.cx/2Q3xw7n ,10,35,87"
"2018-10-30,What ever happened to Tesla’s Solar Roof tiles? https://cnb.cx/2OcfuCi pic.twitter.com/rLFFSTXsQO,18,84,175"
"2018-10-31,Elon Musk purchased around $10 million worth of additional Tesla shares and plans to buy another $20 million more next week. https://cnb.cx/2DclF4f ,0,17,43"
"2018-10-31,Musk reportedly shakes up SpaceX in the race to make a satellite launch window https://cnb.cx/2QfCQEA ,5,9,18"
"2018-10-31,""Within hours of landing in Washington, Elon Musk had fired 7 members of the SpaceX senior management team. Here's why. https://cnb.cx/2Df0DBR "",9,25,55"
"2018-10-31,""Audi just rolled out an all-electric SUV it hopes will cut into Tesla's dominance of the luxury EV market. Here's what Scott Keogh, Audi of America president, had to say. https://cnb.cx/2NhOEJf pic.twitter.com/Wlh4MTbC7J"",4,15,28"
"2018-11-01,pic.twitter.com/f1Dy8Ka9Rd,0,0,5"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,67,753"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,67,752"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,66,750"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,66,750"
"2018-11-01,We’ve got just the right RITZ recipe for your Friendsgiving gathering.,23,32,399"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,66,750"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,66,750"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,66,750"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,66,750"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,66,750"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,66,750"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,67,753"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,67,752"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,67,753"
"2018-11-01,Life’s rich when you spend Friendsgiving together.,43,67,752"
